veiculo_id,categoria,marca,ano,valor_diario,status,quilometragem,combustivel,tem_ar_condicionado,tem_gps,capacidade_passageiros,nota_conservacao
2132,Popular,Fiat,2024,71.91,Manutenção,21345.0,Flex,True,True,5,3.4
2133,Popular,Ford,2021,62.93,Disponível,107326.0,Flex,False,False,5,3.0
2134,Luxo,Mercedes,2024,125.15,Alugado,60483.0,Flex,True,True,5,4.1
2135,Popular,Ford,2022,52.99,Alugado,90313.0,Flex,True,True,5,5.0
2136,Popular,Ford,2023,58.3,Disponível,79613.0,Gasolina,True,True,5,3.6
2137,Luxo,Audi,2019,152.59,Alugado,116082.0,Flex,True,True,5,3.8
2138,Luxo,Mercedes,2022,142.9,Alugado,100781.0,Flex,True,True,5,4.2
2139,Intermediário,Hyundai,2023,53.34,Alugado,110662.0,Flex,False,True,5,2.8
2140,Popular,Volkswagen,2020,41.93,Manutenção,83634.0,Gasolina,True,True,5,4.7
2141,Luxo,BMW,2020,99.68,Disponível,131713.0,Flex,True,True,5,4.1
2142,Popular,Fiat,2021,44.59,Manutenção,58048.0,Flex,True,True,5,3.4
2143,Intermediário,Toyota,2024,56.72,Alugado,55032.0,Flex,False,False,5,3.4
2144,Popular,Volkswagen,2024,47.89,Alugado,14803.0,Flex,True,True,5,2.5
2145,Popular,Fiat,2021,36.05,Alugado,99615.0,Flex,True,True,5,4.5
2146,Luxo,Audi,2020,143.96,Disponível,95281.0,Flex,True,True,5,4.5
2147,Intermediário,Nissan,2023,88.4,Alugado,63444.0,Flex,True,True,5,4.2
2148,Intermediário,Nissan,2019,73.59,Alugado,113776.0,Flex,True,True,5,2.8
2149,Popular,Chevrolet,2018,35.06,Alugado,129704.0,Gasolina,True,True,5,2.8
2150,Popular,Volkswagen,2020,48.55,Disponível,114742.0,Flex,True,True,5,4.0
2151,Intermediário,Hyundai,2020,67.31,Alugado,118189.0,Flex,True,True,5,5.0
2152,Popular,Fiat,2023,61.6,Alugado,61927.0,Flex,True,False,5,2.7
2153,Luxo,Mercedes,2023,100.69,Alugado,80781.0,Gasolina,True,True,5,3.4
2154,Popular,Ford,2023,60.69,Disponível,51178.0,Gasolina,True,True,5,4.6
2155,Popular,Chevrolet,2021,42.2,Alugado,79539.0,Flex,True,True,5,5.0
2156,Luxo,Mercedes,2023,147.75,Alugado,85535.0,Gasolina,True,True,5,3.7
2157,Popular,Chevrolet,2023,48.85,Alugado,67574.0,Flex,True,True,5,5.0
2158,Popular,Ford,2024,48.13,Manutenção,54852.0,Flex,True,True,5,3.7
2159,Intermediário,Nissan,2024,54.0,Manutenção,37136.0,Gasolina,True,True,5,4.9
2160,Luxo,Audi,2022,101.08,Alugado,78810.0,Diesel,True,True,5,3.1
2161,Luxo,Volvo,2021,130.92,Manutenção,99332.0,Gasolina,True,True,5,4.8
2162,Popular,Volkswagen,2020,30.0,Alugado,105754.0,Gasolina,True,True,5,5.0
2163,Intermediário,Hyundai,2022,67.77,Disponível,92684.0,Flex,True,True,5,3.5
2164,Popular,Chevrolet,2022,45.11,Disponível,79755.0,Flex,True,True,5,3.4
2165,Intermediário,Hyundai,2022,55.77,Alugado,82648.0,Flex,True,True,5,4.4
2166,Luxo,Volvo,2024,195.28,Alugado,62540.0,Flex,True,True,5,3.4
2167,Van,Renault,2018,60.97,Disponível,130393.0,Flex,True,True,7,3.5
2168,Intermediário,Toyota,2024,72.55,Disponível,25492.0,Flex,True,True,5,2.7
2169,Popular,Chevrolet,2022,33.12,Alugado,94528.0,Flex,True,True,5,3.8
2170,Popular,Fiat,2021,46.3,Disponível,82036.0,Gasolina,True,True,5,4.2
2171,Popular,Chevrolet,2021,46.05,Alugado,132176.0,Flex,True,True,5,4.2
2172,Van,Renault,2019,65.6,Disponível,116121.0,Flex,True,True,7,4.9
2173,Intermediário,Nissan,2024,77.94,Manutenção,50639.0,Flex,True,True,5,3.8
2174,Intermediário,Toyota,2023,78.81,Manutenção,64383.0,Flex,False,False,5,4.3
2175,Popular,Ford,2024,51.17,Disponível,42773.0,Flex,True,True,5,4.1
2176,Popular,Chevrolet,2022,38.92,Alugado,90484.0,Flex,True,True,5,2.7
2177,Intermediário,Nissan,2022,75.36,Alugado,55276.0,Gasolina,True,True,5,4.0
2178,Popular,Volkswagen,2019,35.15,Disponível,93179.0,Flex,True,True,5,4.3
2179,Luxo,BMW,2021,158.2,Disponível,121397.0,Flex,True,True,5,4.5
2180,Intermediário,Hyundai,2018,61.42,Manutenção,135854.0,Flex,True,True,5,4.9
2181,Intermediário,Honda,2020,45.94,Alugado,126790.0,Diesel,True,True,5,4.2
2182,Intermediário,Toyota,2021,51.71,Alugado,122578.0,Gasolina,True,True,5,3.5
2183,Intermediário,Hyundai,2023,66.42,Disponível,46200.0,Flex,True,True,5,4.2
2184,Popular,Chevrolet,2024,64.78,Alugado,56291.0,Flex,True,True,5,4.5
2185,Intermediário,Hyundai,2022,68.97,Alugado,84031.0,Flex,False,False,5,4.4
2186,Luxo,Audi,2023,126.36,Alugado,90604.0,Flex,True,True,5,4.6
2187,Popular,Chevrolet,2024,42.61,Alugado,67355.0,Gasolina,False,True,5,5.0
2188,Popular,Ford,2024,66.85,Disponível,71288.0,Flex,False,True,5,2.9
2189,Luxo,BMW,2022,126.82,Alugado,76984.0,Gasolina,True,True,5,4.9
2190,Intermediário,Honda,2021,73.21,Alugado,100062.0,Flex,True,True,5,5.0
2191,Intermediário,Hyundai,2019,51.3,Alugado,86150.0,Flex,True,False,5,4.4
2192,Intermediário,Toyota,2023,51.75,Disponível,62402.0,Flex,True,False,5,5.0
2193,Popular,Chevrolet,2024,52.24,Alugado,54832.0,Flex,True,True,5,5.0
2194,Popular,Chevrolet,2022,63.29,Disponível,86684.0,Flex,True,False,5,4.2
2195,Popular,Fiat,2019,40.83,Alugado,154851.0,Flex,True,True,5,2.1
2196,Van,Peugeot,2022,106.72,Alugado,65116.0,Flex,True,True,7,3.7
2197,Popular,Ford,2021,53.67,Disponível,112776.0,Flex,True,True,5,3.2
2198,Intermediário,Hyundai,2022,79.56,Alugado,75040.0,Flex,True,True,5,4.0
2199,Intermediário,Nissan,2021,81.3,Manutenção,95574.0,Flex,True,True,5,4.0
2200,Intermediário,Hyundai,2021,65.63,Disponível,94943.0,Gasolina,False,True,5,4.6
2201,Popular,Chevrolet,2023,64.97,Alugado,70779.0,Gasolina,True,True,5,3.9
2202,Intermediário,Hyundai,2020,72.63,Alugado,109984.0,Flex,True,True,5,5.0
2203,Luxo,Volvo,2023,120.24,Alugado,55841.0,Gasolina,True,True,5,4.1
2204,Popular,Volkswagen,2023,60.91,Disponível,78821.0,Flex,True,True,5,4.1
2205,Intermediário,Hyundai,2020,82.81,Alugado,99066.0,Flex,True,True,5,3.0
2206,Luxo,BMW,2023,144.67,Alugado,100663.0,Flex,True,True,5,5.0
2207,Intermediário,Hyundai,2020,51.08,Alugado,133905.0,Gasolina,True,True,5,3.1
2208,Van,Peugeot,2024,72.0,Alugado,26579.0,Flex,False,False,7,4.5
2209,Popular,Chevrolet,2018,37.36,Alugado,147727.0,Flex,True,True,5,3.3
2210,Luxo,Mercedes,2022,137.93,Disponível,93684.0,Gasolina,True,True,5,2.4
2211,Popular,Volkswagen,2022,41.21,Alugado,84001.0,Flex,True,True,5,4.4
2212,Luxo,BMW,2020,162.16,Disponível,103055.0,Flex,False,True,5,4.1
2213,Popular,Ford,2024,69.19,Disponível,37386.0,Gasolina,True,False,5,3.2
2214,Luxo,Mercedes,2022,151.1,Alugado,89231.0,Flex,True,True,5,5.0
2215,Popular,Volkswagen,2019,38.73,Alugado,129574.0,Flex,True,True,5,3.8
2216,Luxo,Volvo,2023,120.2,Manutenção,53184.0,Gasolina,True,True,5,5.0
2217,Popular,Ford,2023,60.5,Manutenção,79206.0,Flex,False,True,5,4.5
2218,Luxo,Volvo,2022,115.12,Alugado,36686.0,Gasolina,False,True,5,4.1
2219,Intermediário,Hyundai,2019,71.3,Manutenção,99427.0,Flex,True,True,5,2.3
2220,Popular,Chevrolet,2023,53.63,Manutenção,88805.0,Gasolina,True,True,5,2.9
2221,Popular,Ford,2024,62.57,Alugado,56407.0,Diesel,True,True,5,4.2
2222,Popular,Volkswagen,2023,47.71,Alugado,62893.0,Flex,True,True,5,3.5
2223,Popular,Ford,2024,64.68,Alugado,49454.0,Flex,True,True,5,3.7
2224,Popular,Chevrolet,2024,63.76,Alugado,74923.0,Flex,True,True,5,4.1
2225,Intermediário,Hyundai,2021,76.42,Alugado,136873.0,Flex,True,True,5,3.3
2226,Intermediário,Nissan,2021,49.61,Disponível,59811.0,Flex,True,True,5,2.9
2227,Popular,Fiat,2021,47.02,Manutenção,79278.0,Flex,True,True,5,4.6
2228,Luxo,Audi,2021,119.45,Alugado,95743.0,Flex,True,True,5,4.7
2229,Popular,Volkswagen,2022,46.54,Alugado,83991.0,Flex,True,True,5,3.3
2230,Intermediário,Hyundai,2024,68.34,Manutenção,55266.0,Flex,False,False,5,4.9
2231,Popular,Ford,2023,46.07,Disponível,79598.0,Flex,True,True,5,4.6
2232,Popular,Volkswagen,2024,62.23,Alugado,51417.0,Gasolina,True,True,5,3.4
2233,Intermediário,Hyundai,2022,64.46,Manutenção,103101.0,Gasolina,True,True,5,4.2
2234,Popular,Chevrolet,2020,52.06,Alugado,83390.0,Flex,True,False,5,4.4
2235,Popular,Chevrolet,2021,37.82,Alugado,91159.0,Flex,True,True,5,2.6
2236,Popular,Fiat,2020,39.79,Alugado,115413.0,Flex,True,True,5,5.0
2237,Intermediário,Nissan,2022,92.81,Disponível,79229.0,Gasolina,True,True,5,4.0
2238,Popular,Fiat,2023,59.22,Alugado,75535.0,Flex,True,True,5,4.6
2239,Popular,Ford,2019,37.15,Disponível,133730.0,Flex,False,False,5,2.9
2240,Luxo,BMW,2021,84.0,Alugado,125479.0,Flex,True,True,5,2.5
2241,Intermediário,Hyundai,2022,84.37,Alugado,107000.0,Gasolina,True,True,5,3.3
2242,Popular,Fiat,2019,56.6,Disponível,137810.0,Gasolina,True,True,5,4.5
2243,Intermediário,Toyota,2021,71.34,Alugado,92202.0,Flex,True,True,5,5.0
2244,Popular,Volkswagen,2022,44.49,Alugado,94195.0,Flex,True,True,5,3.5
2245,Van,Renault,2023,94.8,Alugado,72516.0,Flex,True,True,9,4.3
2246,Intermediário,Toyota,2019,71.3,Alugado,85576.0,Flex,True,True,5,4.7
2247,Luxo,BMW,2024,142.0,Disponível,47999.0,Gasolina,True,True,5,3.0
2248,Popular,Ford,2021,61.98,Alugado,104740.0,Flex,True,True,5,3.0
2249,Popular,Ford,2024,69.92,Alugado,68971.0,Flex,True,True,5,4.5
2250,Popular,Fiat,2019,44.46,Alugado,143246.0,Gasolina,True,True,5,4.0
2251,Popular,Ford,2020,49.66,Alugado,118118.0,Gasolina,True,True,5,4.1
2252,Popular,Volkswagen,2021,50.28,Alugado,68830.0,Flex,True,False,5,4.0
2253,Intermediário,Honda,2019,59.54,Alugado,100501.0,Flex,True,True,5,5.0
2254,Popular,Chevrolet,2020,33.65,Disponível,117934.0,Diesel,True,True,5,3.3
2255,Van,Peugeot,2023,89.44,Alugado,73951.0,Gasolina,True,True,9,3.7
2256,Popular,Chevrolet,2022,64.04,Alugado,69179.0,Flex,True,True,5,3.5
2257,Intermediário,Nissan,2022,77.65,Alugado,104936.0,Flex,False,True,5,4.0
2258,Popular,Ford,2023,54.39,Alugado,80181.0,Flex,True,True,5,3.6
2259,Popular,Fiat,2020,35.79,Alugado,104213.0,Flex,True,True,5,4.8
2260,Intermediário,Toyota,2019,45.86,Disponível,150678.0,Flex,True,True,5,3.7
2261,Popular,Volkswagen,2021,42.59,Alugado,99428.0,Gasolina,True,True,5,5.0
2262,Popular,Fiat,2022,58.44,Disponível,43325.0,Gasolina,True,True,5,2.8
2263,Intermediário,Hyundai,2020,59.3,Alugado,140007.0,Flex,True,True,5,4.6
2264,Popular,Volkswagen,2019,45.21,Alugado,118927.0,Gasolina,True,True,5,4.3
2265,Popular,Volkswagen,2019,45.08,Manutenção,134170.0,Flex,True,True,5,3.2
2266,Intermediário,Hyundai,2023,91.6,Alugado,15287.0,Flex,True,False,5,4.9
2267,Intermediário,Honda,2021,64.71,Alugado,93562.0,Flex,True,True,5,4.4
2268,Popular,Volkswagen,2024,45.73,Alugado,52426.0,Flex,True,True,5,4.2
2269,Popular,Ford,2021,46.47,Disponível,64438.0,Flex,False,True,5,2.9
2270,Popular,Ford,2024,48.92,Disponível,45084.0,Flex,False,True,5,3.7
2271,Popular,Chevrolet,2022,37.33,Disponível,80883.0,Gasolina,True,True,5,4.1
2272,Luxo,Mercedes,2021,153.83,Alugado,116948.0,Flex,True,True,5,4.2
2273,Intermediário,Hyundai,2024,65.12,Manutenção,29625.0,Flex,True,True,5,3.3
2274,Luxo,Mercedes,2023,186.73,Alugado,52324.0,Flex,True,True,5,3.9
2275,Popular,Volkswagen,2020,49.07,Alugado,121421.0,Flex,True,True,5,3.7
2276,Luxo,Volvo,2023,138.44,Alugado,82582.0,Flex,True,True,5,3.8
2277,Popular,Ford,2018,42.63,Alugado,146943.0,Flex,True,True,5,4.8
2278,Popular,Fiat,2018,37.02,Disponível,120960.0,Gasolina,True,True,5,4.4
2279,Luxo,Mercedes,2022,155.47,Alugado,61830.0,Diesel,True,False,5,2.9
2280,Intermediário,Hyundai,2023,51.75,Alugado,74805.0,Gasolina,True,True,5,3.7
2281,Popular,Volkswagen,2023,47.21,Alugado,35661.0,Flex,True,True,5,3.6
2282,Luxo,Mercedes,2024,149.12,Disponível,49452.0,Flex,True,True,5,4.6
2283,Popular,Ford,2022,41.79,Alugado,108565.0,Flex,True,True,5,3.4
2284,Intermediário,Nissan,2024,63.87,Manutenção,37311.0,Diesel,True,True,5,3.5
2285,Popular,Ford,2019,36.59,Disponível,145669.0,Flex,True,False,5,4.2
2286,Popular,Chevrolet,2024,62.47,Disponível,40325.0,Flex,True,True,5,3.8
2287,Popular,Chevrolet,2023,57.18,Alugado,52477.0,Flex,True,True,5,4.4
2288,Intermediário,Hyundai,2022,65.38,Alugado,61157.0,Gasolina,False,True,5,4.5
2289,Popular,Chevrolet,2021,50.56,Alugado,91550.0,Flex,True,True,5,4.4
2290,Luxo,Volvo,2020,173.38,Disponível,105322.0,Flex,True,True,5,4.7
2291,Luxo,Mercedes,2024,157.48,Manutenção,58851.0,Flex,True,True,5,4.8
2292,Intermediário,Nissan,2019,61.01,Alugado,127327.0,Gasolina,False,False,5,4.7
2293,Intermediário,Toyota,2021,82.21,Alugado,133225.0,Flex,False,True,5,4.8
2294,Popular,Chevrolet,2022,66.78,Manutenção,66726.0,Flex,True,True,5,4.5
2295,Popular,Chevrolet,2023,39.68,Manutenção,35334.0,Gasolina,True,True,5,3.4
2296,Popular,Volkswagen,2023,48.94,Disponível,78982.0,Flex,True,True,5,3.8
2297,Popular,Ford,2020,49.74,Disponível,109266.0,Flex,True,True,5,5.0
2298,Intermediário,Nissan,2021,68.09,Disponível,122584.0,Flex,True,True,5,3.2
2299,Intermediário,Honda,2019,78.83,Alugado,130791.0,Flex,True,True,5,3.2
2300,Popular,Chevrolet,2021,56.42,Alugado,98789.0,Flex,True,True,5,4.5
2301,Popular,Fiat,2022,45.35,Alugado,103423.0,Gasolina,True,False,5,3.4
2302,Luxo,Mercedes,2022,145.11,Alugado,88477.0,Flex,True,True,5,4.7
2303,Van,Peugeot,2018,63.66,Alugado,89933.0,Flex,True,True,7,3.1
2304,Popular,Fiat,2022,37.7,Alugado,99986.0,Flex,True,False,5,4.2
2305,Van,Renault,2022,72.46,Alugado,48995.0,Flex,True,True,8,4.1
2306,Popular,Ford,2023,49.16,Alugado,81361.0,Flex,True,False,5,4.6
2307,Popular,Fiat,2023,39.07,Alugado,68517.0,Flex,True,False,5,4.2
2308,Popular,Volkswagen,2019,43.12,Manutenção,105431.0,Gasolina,False,True,5,4.1
2309,Popular,Volkswagen,2022,59.42,Manutenção,47610.0,Flex,True,True,5,3.6
2310,Popular,Ford,2023,64.95,Disponível,36285.0,Flex,True,True,5,4.5
2311,Intermediário,Honda,2024,90.5,Disponível,22394.0,Flex,True,True,5,3.2
2312,Luxo,Mercedes,2023,92.0,Alugado,55834.0,Flex,True,True,5,2.9
2313,Popular,Volkswagen,2023,55.47,Alugado,58105.0,Flex,True,True,5,4.0
2314,Popular,Ford,2023,37.02,Alugado,47174.0,Flex,True,True,5,4.4
2315,Van,Fiat,2021,84.1,Manutenção,76418.0,Flex,True,True,9,3.8
2316,Popular,Volkswagen,2023,47.09,Disponível,55539.0,Flex,True,True,5,4.4
2317,Luxo,Volvo,2021,116.53,Disponível,57978.0,Flex,True,False,5,2.0
2318,Popular,Volkswagen,2020,47.32,Alugado,98750.0,Flex,False,True,5,3.3
2319,Popular,Fiat,2021,35.58,Alugado,62481.0,Gasolina,True,True,5,5.0
2320,Popular,Fiat,2020,41.2,Alugado,90042.0,Diesel,True,True,5,4.5
2321,Intermediário,Honda,2021,68.32,Alugado,101982.0,Flex,True,True,5,4.2
2322,Popular,Ford,2024,36.0,Alugado,52388.0,Flex,False,False,5,4.7
2323,Popular,Volkswagen,2023,55.81,Alugado,39950.0,Flex,True,True,5,3.5
2324,Intermediário,Hyundai,2021,67.66,Manutenção,47494.0,Gasolina,True,True,5,5.0
2325,Popular,Ford,2020,50.94,Alugado,90457.0,Flex,True,True,5,5.0
2326,Luxo,Audi,2024,98.93,Disponível,40174.0,Flex,True,True,5,3.2
2327,Popular,Ford,2022,58.35,Alugado,112352.0,Flex,True,True,5,4.0
2328,Popular,Volkswagen,2022,53.55,Alugado,119458.0,Flex,True,True,5,3.9
2329,Van,Renault,2022,83.4,Alugado,67049.0,Gasolina,True,True,7,4.7
2330,Popular,Fiat,2024,76.13,Alugado,40296.0,Flex,True,True,5,4.0
2331,Intermediário,Hyundai,2022,61.27,Disponível,34517.0,Flex,True,False,5,4.9
2332,Popular,Fiat,2022,52.45,Alugado,75919.0,Flex,True,True,5,4.4
2333,Van,Fiat,2019,87.26,Alugado,111544.0,Flex,True,True,8,4.4
2334,Popular,Volkswagen,2023,63.73,Disponível,50792.0,Flex,True,False,5,4.0
2335,Popular,Chevrolet,2018,41.48,Alugado,158082.0,Flex,True,True,5,3.5
2336,Intermediário,Toyota,2020,57.82,Alugado,90658.0,Flex,True,True,5,3.0
2337,Popular,Ford,2021,49.7,Disponível,104964.0,Flex,True,True,5,3.5
2338,Van,Peugeot,2022,95.35,Disponível,84323.0,Flex,True,True,9,3.4
2339,Intermediário,Honda,2020,60.68,Alugado,105089.0,Flex,True,True,5,3.7
2340,Popular,Ford,2020,54.15,Alugado,91234.0,Gasolina,True,True,5,4.9
2341,Popular,Chevrolet,2024,46.74,Alugado,82494.0,Gasolina,True,True,5,3.4
2342,Popular,Volkswagen,2020,49.21,Alugado,110469.0,Gasolina,True,True,5,3.7
2343,Luxo,Audi,2021,136.8,Alugado,65896.0,Flex,True,True,5,4.4
2344,Intermediário,Nissan,2023,100.66,Disponível,96840.0,Gasolina,True,False,5,3.9
2345,Intermediário,Nissan,2021,47.25,Disponível,85691.0,Flex,True,True,5,4.5
2346,Popular,Volkswagen,2022,37.6,Alugado,63716.0,Gasolina,True,False,5,4.5
2347,Luxo,BMW,2023,125.65,Alugado,34794.0,Flex,True,True,5,3.4
2348,Luxo,BMW,2019,124.4,Alugado,115496.0,Flex,True,True,5,3.8
2349,Popular,Ford,2023,44.68,Alugado,53911.0,Flex,True,True,5,3.5
2350,Popular,Chevrolet,2022,45.21,Disponível,66097.0,Flex,False,True,5,4.5
2351,Intermediário,Hyundai,2023,70.94,Disponível,41224.0,Flex,True,True,5,4.2
2352,Popular,Ford,2022,39.68,Disponível,71029.0,Flex,True,True,5,3.8
2353,Popular,Fiat,2023,46.12,Disponível,74457.0,Flex,True,False,5,4.2
2354,Popular,Chevrolet,2021,41.14,Disponível,71289.0,Flex,True,True,5,4.7
2355,Luxo,Mercedes,2022,129.07,Alugado,86429.0,Flex,True,True,5,5.0
2356,Intermediário,Honda,2023,67.91,Alugado,36475.0,Gasolina,True,True,5,2.1
2357,Luxo,Audi,2021,123.28,Disponível,93199.0,Flex,True,True,5,2.6
2358,Intermediário,Toyota,2021,74.92,Alugado,104510.0,Flex,False,True,5,3.6
2359,Popular,Ford,2020,30.0,Alugado,108177.0,Gasolina,False,True,5,3.9
2360,Popular,Ford,2022,54.97,Alugado,60909.0,Flex,True,True,5,5.0
2361,Popular,Volkswagen,2024,36.0,Disponível,37757.0,Flex,False,True,5,3.6
2362,Intermediário,Hyundai,2021,67.08,Alugado,49995.0,Flex,True,True,5,3.7
2363,Intermediário,Honda,2021,80.28,Disponível,111374.0,Flex,True,True,5,4.8
2364,Luxo,Audi,2022,142.51,Disponível,72118.0,Gasolina,True,True,5,3.9
2365,Popular,Chevrolet,2022,51.88,Disponível,85361.0,Gasolina,True,True,5,4.4
2366,Intermediário,Nissan,2019,61.68,Alugado,123756.0,Flex,True,True,5,4.4
2367,Intermediário,Nissan,2022,70.43,Manutenção,71862.0,Gasolina,True,True,5,4.6
2368,Popular,Volkswagen,2020,49.97,Disponível,98228.0,Flex,True,True,5,2.8
2369,Intermediário,Nissan,2024,96.68,Manutenção,33987.0,Flex,True,True,5,4.6
2370,Popular,Fiat,2023,37.0,Alugado,90777.0,Gasolina,True,True,5,3.9
2371,Intermediário,Toyota,2022,84.34,Alugado,49314.0,Flex,True,True,5,3.9
2372,Popular,Fiat,2022,63.49,Disponível,53962.0,Flex,True,True,5,4.0
2373,Popular,Chevrolet,2020,42.66,Disponível,92991.0,Gasolina,True,True,5,5.0
2374,Intermediário,Honda,2022,74.53,Disponível,87789.0,Gasolina,True,True,5,4.8
2375,Popular,Ford,2018,50.38,Alugado,143501.0,Flex,True,True,5,3.9
2376,Popular,Ford,2019,38.33,Disponível,136286.0,Flex,False,True,5,4.8
2377,Popular,Fiat,2019,39.89,Alugado,104974.0,Flex,True,True,5,2.7
2378,Popular,Volkswagen,2024,57.89,Alugado,51706.0,Flex,False,True,5,4.4
2379,Popular,Ford,2020,38.6,Alugado,115813.0,Flex,True,True,5,3.2
2380,Popular,Fiat,2020,30.66,Alugado,104001.0,Flex,True,False,5,2.8
2381,Popular,Volkswagen,2021,45.82,Alugado,49313.0,Gasolina,True,True,5,5.0
2382,Intermediário,Honda,2024,83.22,Alugado,86777.0,Flex,True,True,5,4.8
2383,Intermediário,Toyota,2021,85.52,Alugado,69241.0,Gasolina,True,True,5,3.2
2384,Luxo,Audi,2024,136.65,Manutenção,74046.0,Flex,True,True,5,2.6
2385,Popular,Volkswagen,2022,50.75,Disponível,63497.0,Flex,True,True,5,4.3
2386,Popular,Ford,2022,43.75,Manutenção,92852.0,Flex,False,True,5,4.9
2387,Luxo,Mercedes,2023,142.73,Disponível,51461.0,Flex,True,True,5,2.6
2388,Luxo,Volvo,2020,150.0,Alugado,100426.0,Flex,True,True,5,3.6
2389,Intermediário,Hyundai,2022,66.82,Alugado,65955.0,Flex,True,True,5,4.2
2390,Popular,Fiat,2021,45.25,Alugado,109333.0,Flex,True,True,5,5.0
2391,Popular,Ford,2024,49.76,Alugado,21233.0,Flex,False,True,5,4.9
2392,Luxo,Audi,2020,129.25,Alugado,98637.0,Flex,True,True,5,4.3
2393,Intermediário,Nissan,2021,69.05,Alugado,95798.0,Flex,True,True,5,4.3
2394,Popular,Ford,2024,49.47,Alugado,37921.0,Flex,False,True,5,2.6
2395,Intermediário,Hyundai,2023,74.68,Alugado,78005.0,Gasolina,True,True,5,3.1
2396,Popular,Fiat,2022,46.08,Alugado,89686.0,Diesel,True,True,5,5.0
2397,Van,Renault,2024,78.33,Disponível,83318.0,Flex,True,True,9,3.7
2398,Popular,Ford,2024,45.88,Manutenção,65083.0,Gasolina,True,False,5,3.3
2399,Popular,Ford,2023,50.3,Alugado,74986.0,Gasolina,True,False,5,3.5
2400,Popular,Volkswagen,2021,41.45,Alugado,95703.0,Diesel,False,True,5,4.8
2401,Intermediário,Toyota,2021,60.41,Manutenção,46070.0,Gasolina,True,True,5,3.9
2402,Popular,Ford,2019,39.48,Alugado,114918.0,Flex,True,True,5,3.7
2403,Popular,Volkswagen,2023,45.43,Alugado,70671.0,Flex,True,True,5,2.7
2404,Popular,Fiat,2022,49.2,Alugado,87588.0,Gasolina,True,True,5,4.7
2405,Popular,Chevrolet,2019,31.23,Alugado,117782.0,Flex,True,True,5,4.3
2406,Luxo,BMW,2024,134.76,Alugado,61625.0,Flex,True,False,5,4.2
2407,Intermediário,Toyota,2022,69.12,Manutenção,79659.0,Flex,True,True,5,4.3
2408,Luxo,Volvo,2023,144.64,Alugado,35925.0,Gasolina,True,True,5,3.3
2409,Popular,Fiat,2021,51.01,Disponível,71438.0,Flex,True,False,5,3.9
2410,Popular,Ford,2022,54.91,Alugado,116539.0,Flex,True,True,5,3.7
2411,Popular,Chevrolet,2023,56.41,Alugado,96215.0,Flex,True,True,5,3.2
2412,Popular,Fiat,2021,48.41,Alugado,108335.0,Flex,False,True,5,3.1
2413,Popular,Volkswagen,2019,45.13,Alugado,116484.0,Gasolina,True,False,5,4.7
2414,Popular,Volkswagen,2022,60.36,Alugado,24937.0,Flex,True,True,5,5.0
2415,Intermediário,Nissan,2022,75.69,Disponível,62267.0,Flex,True,True,5,5.0
2416,Intermediário,Toyota,2018,58.86,Alugado,127287.0,Flex,True,True,5,4.1
2417,Popular,Ford,2021,51.54,Alugado,103123.0,Gasolina,True,True,5,3.2
2418,Intermediário,Nissan,2023,85.06,Alugado,42439.0,Flex,True,False,5,4.3
2419,Popular,Ford,2019,36.31,Alugado,160052.0,Flex,True,True,5,3.7
2420,Popular,Fiat,2020,51.6,Alugado,134881.0,Flex,True,True,5,5.0
2421,Popular,Chevrolet,2022,44.14,Alugado,51838.0,Gasolina,True,True,5,4.1
2422,Intermediário,Honda,2023,71.09,Alugado,36470.0,Flex,True,False,5,4.1
2423,Intermediário,Toyota,2022,64.63,Alugado,100637.0,Gasolina,True,True,5,3.3
2424,Intermediário,Toyota,2019,56.03,Alugado,145212.0,Gasolina,False,True,5,5.0
2425,Popular,Ford,2019,36.65,Alugado,160638.0,Flex,True,True,5,3.4
2426,Popular,Chevrolet,2018,27.0,Alugado,163537.0,Flex,True,True,5,4.5
2427,Van,Fiat,2021,84.65,Alugado,99866.0,Flex,True,True,8,4.2
2428,Van,Renault,2023,95.96,Alugado,30304.0,Gasolina,True,True,9,2.7
2429,Intermediário,Honda,2022,99.0,Alugado,57574.0,Flex,True,True,5,4.1
2430,Intermediário,Nissan,2024,84.75,Alugado,67336.0,Flex,False,True,5,4.1
2431,Popular,Volkswagen,2022,36.64,Disponível,67783.0,Gasolina,True,False,5,3.5
2432,Popular,Fiat,2022,44.87,Alugado,50695.0,Flex,True,False,5,4.8
2433,Intermediário,Hyundai,2024,75.77,Alugado,14762.0,Diesel,True,False,5,5.0
2434,Popular,Fiat,2021,51.96,Alugado,78824.0,Gasolina,True,True,5,4.7
2435,Popular,Ford,2022,46.94,Alugado,116090.0,Flex,True,True,5,4.2
2436,Intermediário,Hyundai,2019,61.35,Disponível,94459.0,Flex,True,True,5,3.4
2437,Popular,Volkswagen,2021,57.56,Alugado,75605.0,Gasolina,True,False,5,3.2
2438,Luxo,BMW,2022,125.39,Alugado,68620.0,Flex,True,True,5,3.3
2439,Intermediário,Nissan,2019,64.77,Alugado,147505.0,Flex,False,False,5,3.7
2440,Popular,Volkswagen,2020,40.56,Disponível,112955.0,Flex,True,True,5,2.9
2441,Popular,Chevrolet,2019,45.03,Disponível,108287.0,Flex,True,True,5,4.1
2442,Luxo,Audi,2021,145.13,Disponível,100200.0,Flex,True,True,5,3.6
